created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Apr 29 09:20:01 +0000 2024;1784875276234600551;"Halo #SobatBUMN Sebagai upaya dalam menjaga stabilitas harga pangan, @ppitradelog secara rutin berpartisipasi untuk mendukung program Gerakan Pangan Murah (GPM) yang diinisiasi oleh Badan Pangan Nasional/ National Food Agency (NFA) sejak tahun 2023 lalu demi menjaga ketersediaan";0;1;0;0;in;1702341642274078720;1784875276234600551;BUMNJRJITU;https://twitter.com/BUMNJRJITU/status/1784875276234600551
Mon Apr 29 08:48:21 +0000 2024;1784867303873536062;"Update Harga Pangan Nasional, Senin (29/04/2024) 📊  #hargapangannasional #jagadtani https://t.co/G3QEnUWy4M";0;0;1;3;in;988680507285061632;1784867303873536062;jagad_tani;https://twitter.com/jagad_tani/status/1784867303873536062
Mon Apr 29 08:41:49 +0000 2024;1784865659941183680;"Atasi Lonjakan Harga Pangan di Jawa Barat, Ini Cara Khusus BULOG Jabar | K-TV  https://t.co/5lPkzaK2zO";0;0;0;0;in;1351733609581871106;1784865659941183680;K_tvofc;https://twitter.com/K_tvofc/status/1784865659941183680
Mon Apr 29 08:25:54 +0000 2024;1784861654972522981;"Kenaikan harga pangan yang berlarut-larut membuat multifinance waswas karena berpotensi memukul kemampuan cicil para debitur. https://t.co/wp9VkycvCG #InvestorDaily #investasi #Saham";0;0;0;0;in;238091066;1784861654972522981;InvestorID;https://twitter.com/InvestorID/status/1784861654972522981
Mon Apr 29 08:18:52 +0000 2024;1784859887341838564;"TVR 120-Komisi IV DPR RI:Jaga Pasokan Daging Sapi Untuk Antisipasi Lonjakan Harga  Sejumlah pedagang pasar di Kota Bogor mengungkapkan, sejumlah harga bahan pangan Jelang Lebaran relatif stabil dibandingkan Lebaran Tahun 2023.  #TVRParlemen #DPRRI #TVR120 https://t.co/Hs9J6bsmDj";0;0;0;1;in;1389817105722187778;1784859887341838564;tvr_parlemen;https://twitter.com/tvr_parlemen/status/1784859887341838564
Mon Apr 29 08:07:09 +0000 2024;1784856937865314481;"Pasca Lebaran, Harga Sejumlah Komoditas Pangan di Pekanbaru Alami Fluktuasi https://t.co/HAYA7pYGNc";0;0;0;0;in;808751455830032384;1784856937865314481;abdul200385;https://twitter.com/abdul200385/status/1784856937865314481
Mon Apr 29 07:29:37 +0000 2024;1784847493215523154;"Halo #SobatBUMN Sebagai upaya dalam menjaga stabilitas harga pangan, @ppitradelog secara rutin berpartisipasi untuk mendukung program Gerakan Pangan Murah (GPM) yang diinisiasi oleh Badan Pangan Nasional.  #GerakanPanganMurahPPI #PerusahaanPerdaganganIndonesia https://t.co/2hDUsKLsIb";0;0;0;0;in;1614827639294038020;1784847493215523154;BUMN_Kaltim_Hbt;https://twitter.com/BUMN_Kaltim_Hbt/status/1784847493215523154
Mon Apr 29 07:24:05 +0000 2024;1784846098177442181;"Betul sekali, trus jaga harga pangan. @kemendagri @jokowi https://t.co/KgXuiFrlqY";0;0;0;0;in;1600791574207946752;1784846098177442181;copikah1;https://twitter.com/copikah1/status/1784846098177442181
Mon Apr 29 06:41:23 +0000 2024;1784835352395645304;"Babinsa Koramil 06/Cerenti Kodim 0302/Inhu Pantau Harga Pangan Di Kecamatan Cerenti Kabupaten Kuantan Singingi https://t.co/O6bASOgz4w https://t.co/uwvWimWv2w";0;0;0;0;in;4518949033;1784835352395645304;riaurealitacom;https://twitter.com/riaurealitacom/status/1784835352395645304
Mon Apr 29 05:57:11 +0000 2024;1784824229302861847;"@KompasTV Hormati kami yg tdk mencoblos 02, oposisilah bagi kami atas kesewenang wenangan program keberlanjutan rezim saat ini, keberlanjutan penderitaan rakyat. Tengoklah rakyat jelata saat ini, menjerit harga pangan makin mencekik @PDI_Perjuangan";0;0;0;0;in;1654714618768674816;1784617720044204517;cenytha2115501;https://twitter.com/cenytha2115501/status/1784824229302861847
Mon Apr 29 05:19:04 +0000 2024;1784814639416750432;"Daftar Harga Pangan 29 April 2024: Beras hingga Telur Ayam Naik https://t.co/QwBvOuQmQ2";1;0;0;1;in;41730943;1784814639416750432;VIVAcoid;https://twitter.com/VIVAcoid/status/1784814639416750432
Mon Apr 29 04:23:25 +0000 2024;1784800632068850102;"@TrisiyoWong Jelas kontra kenapa tidak di serahkan k BUMN husus pangan sehingga subsidi Pangan bisa menurunkan harga jual nya nanti dan jelas akan sangat bisa terkendali lain dengan cina pasti akan terjadi monopoli pangan yg rugi pasti rakyat";0;0;0;0;in;1699575819214172160;1784444324270501920;sejukdannyaman;https://twitter.com/sejukdannyaman/status/1784800632068850102
Mon Apr 29 04:18:48 +0000 2024;1784799470703853966;"@detikcom Belum dilantik sdh mulai ancang2 perang visi  dan merasa visinya paling bagus utk rakyat ngurusi harga pangan aja payah";0;0;0;0;in;1562817829451493377;1784765798126407995;SuhariadiHarry;https://twitter.com/SuhariadiHarry/status/1784799470703853966
Mon Apr 29 04:00:29 +0000 2024;1784794863252410706;"Daftar Harga Bahan Pangan di Malang Hari Ini, 29 April 2024 - https://t.co/DL2AQEzA6m https://t.co/wC9C8blBgJ";0;0;0;0;in;1503950077265874947;1784794863252410706;BlokaMedia;https://twitter.com/BlokaMedia/status/1784794863252410706
Mon Apr 29 03:49:05 +0000 2024;1784791992284963045;"Harga pangan masih berfluktuasi, bawang merah mulai turun ke Rp 51.550 per kg. #bisnis #update #bisnis #text https://t.co/bPbM8dIRX0";0;0;0;0;in;759692754985242625;1784791992284963045;kumparan;https://twitter.com/kumparan/status/1784791992284963045
Mon Apr 29 03:36:38 +0000 2024;1784788858770739445;"@Kemendag  @Kemenperin_RI  kalian hrs extra kerja utk ketahanan pangan Indonesia, lakukan operasi pasar secara TSM, utk tekan harga sembako &amp  komoditas, cek beras bulog krn bnyak yg busuk &amp  berkutu tuh";1;0;0;0;in;592288246;1784787329829556491;sinerginegeri;https://twitter.com/sinerginegeri/status/1784788858770739445
Mon Apr 29 03:34:34 +0000 2024;1784788339323003069;"Harga Pangan Hari Ini 29 April: Cabai, Gula &amp  Minyak Goreng Merangkak Naik https://t.co/btXp6enFwv";0;1;0;1;in;118646322;1784788339323003069;Bisniscom;https://twitter.com/Bisniscom/status/1784788339323003069
Mon Apr 29 03:20:21 +0000 2024;1784784760835023003;"Harga dan stok pangan aman hingga pasca lebaran #EkonomiMaju #IndonesiaMaju https://t.co/iq75iiqdXi";0;1;1;1;in;965039592675028992;1784784745764954255;Dewilesta7;https://twitter.com/Dewilesta7/status/1784784760835023003
Mon Apr 29 03:10:31 +0000 2024;1784782286724165919;"Sebagai upaya dalam menjaga stabilitas harga pangan, @ppitradelog secara rutin berpartisipasi untuk mendukung program GPM yang diinisiasi oleh Badan Pangan Nasional/NFA sejak tahun 2023 lalu demi menjaga ketersediaan dan keterjangkauan stok bahan pokok. #GerakanPanganMurahPPI https://t.co/LQLhZYg4EH";0;0;0;0;in;1600704695055446016;1784782286724165919;bumnmadiunjitu7;https://twitter.com/bumnmadiunjitu7/status/1784782286724165919
Mon Apr 29 02:51:27 +0000 2024;1784777488310382894;"@seivshirou HARGA PANGAN MAHAL BROK";0;1;0;0;in;1186387392871067648;1784762645356450165;ajinxhuman;https://twitter.com/ajinxhuman/status/1784777488310382894
Mon Apr 29 02:39:16 +0000 2024;1784774424182538599;"kebakaran jenggot? atau takut tak dapat jatah, sudah seharusnya orang-orang cerdas dan berkualitas menjadi Menteri Indonesia masa Transisi menuju Indonesia disegani Dunia, Rakyat Indonesia merindukan Harga Pangan Murah layaknya Soeharto, Indonesia Disegani, Kita Dukung KEMAJUAN";0;0;0;0;in;1396143012082716678;1784774424182538599;baroesy;https://twitter.com/baroesy/status/1784774424182538599
Mon Apr 29 02:33:42 +0000 2024;1784773021838021027;"Halo #SobatBUMN Sebagai upaya dalam menjaga stabilitas harga pangan, @ppitradelog secara rutin berpartisipasi untuk mendukung program Gerakan Pangan Murah (GPM) yang diinisiasi oleh Badan Pangan Nasional/ National Food Agency (NFA) https://t.co/pWwz1UWVYp";0;1;0;0;in;1601073122827939840;1784773021838021027;zzowinka;https://twitter.com/zzowinka/status/1784773021838021027
Mon Apr 29 02:23:08 +0000 2024;1784770361214799892;"Wargi, Pemkab Pangandaran melalui Dinas Kelautan &amp  Ketahanan Pangan mengadakan Gerakan Pangan Murah pada Selasa, 30/04/2024, mulai 07.30 WIB, di Lapang Desa Wonoharjo, Kec. Pangandaran.  Jangan sampai kelewatan ya Wargi, karena harga bahan pangannya di bawah harga pasar lho! 😆 https://t.co/qsO54ojWHx";0;0;0;0;in;861770590004367360;1784770361214799892;KominfoPnd;https://twitter.com/KominfoPnd/status/1784770361214799892
Mon Apr 29 02:02:09 +0000 2024;1784765080451915902;"Meski prospek ekonomi masih menjanjikan, tantangan ke depan tidak ringan, terutama kenaikan harga pangan. https://t.co/VelH43htF0 #Opini #AdadiKompas";0;0;0;0;in;255866913;1784765080451915902;hariankompas;https://twitter.com/hariankompas/status/1784765080451915902
Mon Apr 29 02:02:04 +0000 2024;1784765060692451483;"Meski prospek ekonomi masih menjanjikan, tantangan ke depan tidak ringan, terutama kenaikan harga pangan. https://t.co/K8ExgTYdhz #Opini #AdadiKompas";0;0;0;0;in;771030588;1784765060692451483;KompasData;https://twitter.com/KompasData/status/1784765060692451483
Mon Apr 29 01:00:06 +0000 2024;1784749466798706699;"Dampak pemanasan global tidak hanya terasa pada kenaikan harga pangan, tetapi juga memberikan tekanan ekstra pada ekonomi rumah tangga. Analisis menunjukkan bahwa pada tahun 2035, inflasi harga pangan dapat meningkat hingga 3,2 poin persentase per tahun https://t.co/PIeFz2ZqoF";0;0;4;17;in;483310591;1784749466798706699;MongabayID;https://twitter.com/MongabayID/status/1784749466798706699
Mon Apr 29 00:16:36 +0000 2024;1784738517576548666;"Pastikan harga dan stok pangan tetap aman untuk masyarakat  #EkonomiMaju #IndonesiaMaju https://t.co/eIHq1RArER";0;1;0;1;in;1579499361599631367;1784738506327364082;KochengPosi;https://twitter.com/KochengPosi/status/1784738517576548666
Sun Apr 28 23:46:12 +0000 2024;1784730870718562328;"mending juga naikin gaji guru guru, apalagi guru honorer yg katanya cuman digaji 300rb/bulan?!?! gimana caranya bertahan hidup dgn gaji sekecil itu..  hebat sih mereka" yg bisa bertahan bahkan disaat harga bahan pangan di pasar lagi pada naik";0;1;0;0;in;1220667981920755713;1784730870718562328;kentuuuth;https://twitter.com/kentuuuth/status/1784730870718562328
Sun Apr 28 23:26:09 +0000 2024;1784725824886960511;"@Nidyna10 komitmen apanya? @jokowi hampir 10 thn berkuasa dan blusukan ke pasar². hasilnya apa? tdk ada! ttp saja harga² komoditas pangan naik, pasokan bahan langka di pasar. dan pemerintahanya berkilah ini-itu yg sbarnya rakyat tdk butuh. yg dibutuhkan harga terjangkau dgn penghasilan.";0;0;0;0;in;1594845221728440320;1784723951140360515;freethink32;https://twitter.com/freethink32/status/1784725824886960511
Sun Apr 28 22:58:30 +0000 2024;1784718864888307769;"@Gunawan75_ Harga pangan naik, pajak naik, pajak kalau sudah terkumpul dikorupsi mereka juga, rakyat mau beli pertalite dihilangkan, lengkaplah derita si mukidi";0;0;0;1;in;1533357161434468352;1784368060696306046;riyatnoprimaa;https://twitter.com/riyatnoprimaa/status/1784718864888307769
Sun Apr 28 22:40:46 +0000 2024;1784714402018771124;"@Gunawan75_ Untuk apa ada mentri kalau tidak bisa mengendalikan harga pangan, kerjanya ngurus partai n memuji junjungannya saja biar tetap dapat jabatan";0;0;0;1;in;876064414494900227;1784368060696306046;CahyadiSapto1;https://twitter.com/CahyadiSapto1/status/1784714402018771124
Sun Apr 28 21:41:28 +0000 2024;1784699478379028960;"Punya Mendag jago joged tapi gak becus ngurus harga bahan pangan pokok, ga becus ngurus aturan eCom";0;0;0;1;in;275096905;1784699478379028960;laksitamochtar;https://twitter.com/laksitamochtar/status/1784699478379028960
Sun Apr 28 20:33:15 +0000 2024;1784682313336631393;"@TirtoID Jadi Menhut gak bisa kerja. Jadi Mendag gak bisa kerja akibatnya harga pangan melambung tp minta dimaklumi.  Mundur cuk, nasib rakyat jangan buat mainan.";0;0;0;0;in;797677456966590464;1784390463103095277;ahmadbejoinsani;https://twitter.com/ahmadbejoinsani/status/1784682313336631393
Sun Apr 28 16:54:36 +0000 2024;1784627284424503411;"MAKLUM SAMBIL JOGET -JOGET...OKE GAZZ...OKE GAZZ 🫢  Jakarta, https://t.co/1Y8eyiAdEf -  Menteri Perdagangan (Mendag) @ZUL_Hasan meminta masyarakat " MEMAKLUMI " kenaikan harga pangan yang terjadi belakangan ini.  🫢🫢🫢 #GANTARI🇮🇩 https://t.co/1dIp0mIjFC";0;1;12;21;in;1360277904001650693;1784627284424503411;WongKEDU_;https://twitter.com/WongKEDU_/status/1784627284424503411
Sun Apr 28 15:04:19 +0000 2024;1784599532933947903;"https://t.co/GHBaE4uLng Menteri perdagangan minta ke rakyat untuk maklum klo harga pangan naik. Rakyat pun makhlum klo menteri perdagangan nya guuuuooooblooook....!!! 🤣🤣🤣🤣🤣🤣🤣😇😇😇😇😇😇";0;1;1;3;in;1555502668315267072;1784599532933947903;Alamsya44020702;https://twitter.com/Alamsya44020702/status/1784599532933947903
Sun Apr 28 14:40:44 +0000 2024;1784593596118979038;"@strike_bravo_b Jadi Menhut diomelin Harrison Ford Jadi Mendag ga bisa jaga harga pangan  Fix ini mah PAN cuma dikasih jatah menteri recehan ntar";0;1;3;40;in;1682607464326508544;1784593326852948059;aimr0d;https://twitter.com/aimr0d/status/1784593596118979038
Sun Apr 28 14:11:03 +0000 2024;1784586126138949703;"@Gunawan75_ Emang rakyat bisa apa kalau harga pangan naik";0;0;0;1;in;773882505107795972;1784368060696306046;tri_gembong24;https://twitter.com/tri_gembong24/status/1784586126138949703
Sun Apr 28 14:06:41 +0000 2024;1784585028833550787;"@Gunawan75_ Gimana logikanya kuta balik, seluruh mentri harus maklum nggak dapat gaji selama 1 tahun kedepan buat menstabilkan harga pangan";0;0;0;1;in;536327871;1784368060696306046;elfath_abd;https://twitter.com/elfath_abd/status/1784585028833550787
Sun Apr 28 13:17:27 +0000 2024;1784572638687539298;"Korupsi makin ramai di era 10 tahun Jokowi. Utang Negara bengkak.  Harga pangan naik.   Ancur.";0;0;0;0;in;309255379;1784572638687539298;ANT0H00D;https://twitter.com/ANT0H00D/status/1784572638687539298
Sun Apr 28 12:33:20 +0000 2024;1784561536905974252;"Sebagai upaya dalam menjaga stabilitas harga pangan, @ppitradelog secara rutin berpartisipasi untuk mendukung program Gerakan Pangan Murah (GPM) yang diinisiasi oleh Badan Pangan Nasional/ National Food Agency (NFA) #GerakanPanganMurahPPI #PerusahaanPerdaganganIndonesia https://t.co/lXUMndYKfU";0;0;0;0;in;1431922204468396033;1784561536905974252;bumnmdojitu;https://twitter.com/bumnmdojitu/status/1784561536905974252
Sun Apr 28 12:16:06 +0000 2024;1784557198867329438;"@shandy_sulaeman Harga sembako terjangkau menciptakan stabilitas sosial dan keamanan pangan.";0;0;0;0;in;1700061022210621440;1784429141468811501;budi_doremi55;https://twitter.com/budi_doremi55/status/1784557198867329438
Sun Apr 28 09:47:55 +0000 2024;1784519909118279763;"@Gunawan75_ maklum2 kerja kau apa zul, tdk bisa stabilkan harga pangan";0;0;0;1;in;536124012;1784368060696306046;engbunhwa;https://twitter.com/engbunhwa/status/1784519909118279763
Sun Apr 28 09:37:47 +0000 2024;1784517356280311952;"@papa_loren Klu tak bisa mengatasi kenaikan HARGA PANGAN lebih bagus mundur jadi MENTERI";0;0;0;0;in;1355331055125819392;1783702529844678875;AnwaRizRos;https://twitter.com/AnwaRizRos/status/1784517356280311952
Sun Apr 28 09:20:51 +0000 2024;1784513095567650964;"@Gunawan75_ Menteri CAWE-CAWE....ga bisa kerja...cuma nikmati gaji buta,,ga ada statement dari pemerintah ataupun menteri perdagangan terkait kenaikan harga pangan...";0;0;0;0;in;1565903042704056321;1784368060696306046;adhie86602211;https://twitter.com/adhie86602211/status/1784513095567650964
Sun Apr 28 08:11:26 +0000 2024;1784495625444458616;"@InfoLurah @ZUL_Hasan Menteri yg tdk bekerja utk kesejahteraan rakyat/bangsa melalui harga pangan yg wajar &amp  stabil.";0;0;0;0;in;2865018136;1784019626416054467;BejihI;https://twitter.com/BejihI/status/1784495625444458616
Sun Apr 28 07:59:00 +0000 2024;1784492497160339587;"Mukhtarudin Minta Pemda Aktif Pantau Harga Pangan di Pasaran #airlanggahartarto #kuningkeren #PrabowoGibran #partaigolkar #golkarpedia https://t.co/1c0nSMyk4X";0;0;45;11;in;721898354502930433;1784492497160339587;golkarpedia;https://twitter.com/golkarpedia/status/1784492497160339587
Sun Apr 28 07:39:37 +0000 2024;1784487618593308738;"@TirtoID kenaikan harga pangan ono kaitane karo nilai rupiah sing mudun lur.. sinau #bitcoin";0;0;0;0;in;1595801041945100293;1784390463103095277;ditkoin;https://twitter.com/ditkoin/status/1784487618593308738
Sun Apr 28 07:26:42 +0000 2024;1784484369043980744;"@Gunawan75_ Kenaikan harga pangan kami maklum Krn itu mainan mafia,  yg kami tidak pernah maklum kerjamu ngapain ajaa?  Digaji rakyat tapi ga bisa kerja apa2, ga memberikan manfaat apapun kepada rakyat yg telah menggajimu";0;0;0;3;in;3856885932;1784368060696306046;i_syai0055;https://twitter.com/i_syai0055/status/1784484369043980744
Sun Apr 28 07:02:11 +0000 2024;1784478201340907994;"Babinsa Koramil 06/Cerenti Kodim 0302/Inhu Serka Heriyus Saputera Pastikan Harga Sembako Stabil babinsa cek harga pangan https://t.co/Rqgu3EarI7 https://t.co/paT843cWDJ";0;0;0;0;in;4518949033;1784478201340907994;riaurealitacom;https://twitter.com/riaurealitacom/status/1784478201340907994
Sun Apr 28 06:35:37 +0000 2024;1784471515872039057;"@Kevin_Imut123 Yah, semua itu bersumber dari ketimpangan sosial. Akibat dari korupsi orang-orang pemerintah yang tidak becus ngurus negara dan selalu hutang. Sehingga berefek pada, kejatuhan ekonomi negara, sempitnya lapangan pekerjaan, harga bahan pangan dan pajak yang terus naik.";0;1;0;2;in;1758057892174069760;1784432343366959459;Muhamma12799291;https://twitter.com/Muhamma12799291/status/1784471515872039057
Sun Apr 28 06:24:49 +0000 2024;1784468795723276745;"@Gunawan75_ Emang cara berpikirnya berat sebelah,kayaknya yg penting penguasa tdk hilang marwah,walau rakyat terus hanyut dlm penderitaan dgn kenaikan harga pangan";0;0;0;1;in;1485686832306454529;1784368060696306046;JalilBasyah;https://twitter.com/JalilBasyah/status/1784468795723276745
Sun Apr 28 06:17:10 +0000 2024;1784466872324551130;"Menteri Dalam Negeri (Mendagri), Tito Karnavian, menyarankan Badan Pangan Nasional (Bapanas) memetakan kembali daerah surplus bawang merah. Tujuannya membantu mengatasi masalah kenaikan harga komoditas tersebut.  https://t.co/tdgI4e47T7  #ekonomi #bawangmerah https://t.co/jo6Wbc67WH";0;0;0;1;in;1129936609;1784466872324551130;RRIPrograma3;https://twitter.com/RRIPrograma3/status/1784466872324551130
Sun Apr 28 06:10:14 +0000 2024;1784465127082950751;"@TirtoID Ragu dia tau cara mengevaluasi kenaikan harga pangan.... Kalo dia dah tau caranya, dia enggak akan bilang minta dimaklumi....";0;0;0;0;in;1779779693069443072;1784390463103095277;manukicaumerdu;https://twitter.com/manukicaumerdu/status/1784465127082950751
Sun Apr 28 05:59:00 +0000 2024;1784462298603766254;"Harga dan stok pangan aman hingga pasca lebaran #EkonomiMaju #IndonesiaMaju https://t.co/qpeI839saw";0;1;0;1;in;1579590166536232962;1784462278324273199;ChristiAgui789;https://twitter.com/ChristiAgui789/status/1784462298603766254
Sun Apr 28 05:38:05 +0000 2024;1784457036606087663;"@TirtoID Menteri Perdagangan seharusnya memberikan penjelasan yang komprehensif tentang faktor-faktor yang menyebabkan kenaikan harga pangan. https://t.co/FRk1rNgIEu";0;0;0;0;in;278439376;1783384340283715585;mastantowi;https://twitter.com/mastantowi/status/1784457036606087663
Sun Apr 28 05:06:38 +0000 2024;1784449120054415370;"@Gunawan75_ Iya saya maklumin kalo harga pangan naik,saya maklumin karna kalian gk bisa kerja,tapi maksa.";0;0;0;1;in;1755607959466594305;1784368060696306046;Bercanda69fact;https://twitter.com/Bercanda69fact/status/1784449120054415370
Sun Apr 28 04:07:37 +0000 2024;1784434267319365692;"@SeputarTetangga 1. Harga pangan mahal, nyalahin elnino tp bisa import. 2. Kereta cepat yg make segelintir orang, tp hutangnya seindonesia yg nanggung. 3. Uang pajak buat hidupin para pejabat, rakyatnya banyak yg miskin, kekayaan diwakili oleh pejabat. 4. Gaji guru sangat memprihatinkan. 5. Dll.";1;1;13;58;in;2288254405;1784406446609965337;jinifriit;https://twitter.com/jinifriit/status/1784434267319365692
Sun Apr 28 03:48:10 +0000 2024;1784429375859098025;"Harga Pangan Hari Ini 28 April: Beras, Gula &amp  Bawang Merah Masih Mahal https://t.co/pTCrKsnAa3";0;0;1;3;in;118646322;1784429375859098025;Bisniscom;https://twitter.com/Bisniscom/status/1784429375859098025
Sun Apr 28 03:32:41 +0000 2024;1784425475785580866;"Kenaikan Harga Pangan Dievaluasi, Bukan Dimaklumi, Pak Zulhas https://t.co/fnLFB5Kwrn";0;1;0;0;in;2316189396;1784425475785580866;WirendraT;https://twitter.com/WirendraT/status/1784425475785580866
Sun Apr 28 02:49:10 +0000 2024;1784414527721025979;"pengembangan irigasi pertanian untuk mendukung swasembada pangan  #pangan #hargapangan #ekonomi #indonesia https://t.co/i4NLlNLOX6";0;0;0;62;in;1510579150779666436;1784414527721025979;DJ_ATALIACHAN;https://twitter.com/DJ_ATALIACHAN/status/1784414527721025979
Sun Apr 28 01:42:10 +0000 2024;1784397664605589995;"Kenaikan Harga Pangan Dievaluasi, Bukan Dimaklumi, Pak Zulhas: Alih-alih mengevaluasi dan memperbaiki tata kelola pangan, Menteri Perdagangan, Zulkifli Hasan, justru meminta masyarakat memaklumi kenaikan harga pangan. https://t.co/0wrrgLEg21 https://t.co/N72gToCL7l";0;0;0;0;in;793336093953236993;1784397664605589995;ocean_soblue;https://twitter.com/ocean_soblue/status/1784397664605589995
Sun Apr 28 01:13:33 +0000 2024;1784390463103095277;"Kenaikan Harga Pangan Dievaluasi, Bukan Dimaklumi, Pak Zulhas https://t.co/Q26ArxtTnf";55;106;436;1310;in;4187275698;1784390463103095277;TirtoID;https://twitter.com/TirtoID/status/1784390463103095277
Sun Apr 28 00:34:35 +0000 2024;1784380655897587847;"Harga Pangan Kompak Naik Pekan Ini, Kecuali Bawang Merah https://t.co/Q4rKfgR812";0;0;0;0;in;1582972008479920129;1784380655897587847;BloombergTZ;https://twitter.com/BloombergTZ/status/1784380655897587847
Sat Apr 27 23:29:53 +0000 2024;1784364375522066665;"@Penyuka_ombak @ZUL_Hasan Harga pangan naik gila2an gaji ga naik duit se Minggu habis trus cari tambahan dari mana pak mau nombokin gaji yg selalu tekor belajarlah ilmu ekonomi kasihan rakyat udah 6 bulan ini ngerasain berat nya beban hidup";0;0;0;0;in;1614176594180050944;1783862606446694681;yohngenes;https://twitter.com/yohngenes/status/1784364375522066665
Sat Apr 27 23:28:22 +0000 2024;1784363991063810152;"Pemerintah berlakukan relaksasi HET beras medium Harga eceran beras medium dari yang semula Rp10.900/kg jadi Rp12.500/kg. Kepala Badan Pangan Nasional, relaksasi HET mulai berlaku 24 April hingga 31 Mei 2024  6.5 SR Gede Nabila Taqiyyah Tanggerang Kenceng Bekasi Goyang https://t.co/k484AoOTOn";0;4;16;17;in;988378254;1784363991063810152;riegosee;https://twitter.com/riegosee/status/1784363991063810152
Sat Apr 27 20:32:38 +0000 2024;1784319770244137026;"@MarahIchsan Oh....bagi yang sekolah saja. Yang tidak sekolah dan putus sekolah gak dapat   Dengan harga komoditas pangan dll yg melonjak tinggi kira² siapa yg sanggup terima order tsb?";0;1;0;2;in;1097823711611150337;1784078209551835353;KangHendro2;https://twitter.com/KangHendro2/status/1784319770244137026
Sat Apr 27 17:16:44 +0000 2024;1784270469161795702;"@kegblgnunfaedh Hargai istri mu,seorang ayah yg rela banting tulang demi membiayai anak gadisnya sedangkan dirimu hanya laki-laki tak tau diri, harga pangan semakin naik 20rb cukup apa? Kl mau egois makan sendiri sana di warteg biar anak istri mu yg kelaparan, bukannya bersyukur sdh dimasakkan";0;0;0;0;in;1401756263688523779;1784208024779022439;sooyeolpark612;https://twitter.com/sooyeolpark612/status/1784270469161795702
Sat Apr 27 15:38:13 +0000 2024;1784245674802098329;"@Tan_Mar3M Pak lurah salah milih anak buah yg ngak ngerti masalah harga pangan, mencari jalan keluar menurun harga pangan juga ngak tahu apa yg di harapkan dari mereka?????";0;0;0;0;in;1511004446624747521;1784022746214879584;SumediTanjung;https://twitter.com/SumediTanjung/status/1784245674802098329
Sat Apr 27 15:07:29 +0000 2024;1784237940765495593;"Karena semua harga pangan mahal  paket data @Telkomsel di tahan dulu untuk beli paket data . Untung ada wiffi tetangga . Semua ada efek berantai untuk kita mengerti .";0;1;0;3;in;1138335162188554240;1784237940765495593;SMujsin;https://twitter.com/SMujsin/status/1784237940765495593
Sat Apr 27 14:58:46 +0000 2024;1784235746381242745;"Harga pangan naik, pajak naik, BBM naik, dst terjadi krn rezim ini kerjanya hanya berpolitik. Bukan mengurus negara. Apapun yg dikerjakan selalu dlm format politik. Kerja dg format politik adalah segala yg bernilai “pencitraan”. Bentuk sederhananya &amp  jadi keahlian mrk, Bansos!";0;1;6;30;in;1301052979852619777;1784235746381242745;MartinusButarb1;https://twitter.com/MartinusButarb1/status/1784235746381242745
Sat Apr 27 14:53:05 +0000 2024;1784234318895931464;"@papa_loren Harga pangan naekin, harga Starbuck turunin biar anak lu bisa beli Starbuck troosssss";0;0;0;0;in;1495093427419049985;1783702529844678875;Inarihinata1;https://twitter.com/Inarihinata1/status/1784234318895931464
Sat Apr 27 14:48:51 +0000 2024;1784233253123297652;"Badan Pangan Nasional Terapkan Harga Eceran Tertinggi Beras Medium Jadi Rp 12.500 per Kg https://t.co/tMak6lwHoe";0;0;0;0;in;1541820741699923968;1784233253123297652;RiaupagiSurya;https://twitter.com/RiaupagiSurya/status/1784233253123297652
Sat Apr 27 14:45:08 +0000 2024;1784232315708940383;"@Penyuka_ombak @ZUL_Hasan Jika para elit belum puas rakyatpun dicekik dengan kenaikan harga pangan .";0;0;0;0;in;1762804071910739968;1783862606446694681;BudiantoBu56333;https://twitter.com/BudiantoBu56333/status/1784232315708940383
Sat Apr 27 14:08:47 +0000 2024;1784223167785161086;"@fauzipratama12 Harga sembako yang terkontrol menjaga keberlanjutan ketahanan pangan nasional.";0;0;0;0;in;1688391510126166016;1784084731677843708;gibran_abidin1;https://twitter.com/gibran_abidin1/status/1784223167785161086
Sat Apr 27 13:59:18 +0000 2024;1784220782379573668;"@papa_loren Harga pangan naik, tapi hasil pertanian anjlok tak berharga.";0;0;0;0;in;1056903218574151681;1783702529844678875;toni071982;https://twitter.com/toni071982/status/1784220782379573668
Sat Apr 27 13:22:11 +0000 2024;1784211443799523621;"Gw rasa orang² agricomplex tau alesan pangan mahal itu, karena harga yang lo bayar itu termasuk biaya ngasih makan akamsi/ormas/preman. Iya, lo yang bayar pungli supaya bisa makan bergizi itu.  Orang² yang lo sebut bemper sosial yang harus diselamatkan itu parasit.";0;1;0;0;in;1758399739245326336;1784210957130228086;parkerplak;https://twitter.com/parkerplak/status/1784211443799523621
